"Distancía absoluta [m]
01/01/2020",Número de soldadura,SMYS [psi],Diámetro [mm],Espesor [mm],Elevación [m],Latitud[º] / Este,Longitud [º]/ Norte,Feature typev (don't incude blank),Inclinación - Pitch [grados] - desde Extraer GW - Interpolar,Azimuth - [Grados] - desde Extraer GW - Interpolar,Distancia de Registro [km],Presión de diseño [psi],Presió Interpolada [psi] (desde colmna K),PK [km],Perfil de presión operativa [psi],Distancia de registro perfil operativo [m]
43311.665,39800,52000,273.0,7.1,1844.387,1169956.559,826766.224,GW,,,433.11665,1948.0,1352.0,,,
43317.108,39810,52000,273.0,7.1,1842.654,1169952.631,826769.563,GW,,,433.17108,1948.0,1350.0,,,
43323.896,39820,52000,273.0,7.1,1840.453,1169947.247,826773.028,GW,,,433.23896,1948.0,1348.0,,,
43336.131,39830,52000,273.0,7.1,1836.323,1169937.011,826778.306,GW,,,433.36131,1948.0,1343.0,,,
43348.353,39840,52000,273.0,7.1,1831.489,1169927.037,826783.46,GW,,,433.48353000000003,1948.0,1339.0,,,
43353.704,39850,52000,273.0,7.1,1829.507,1169922.593,826785.684,GW,,,433.53704,1948.0,1337.0,,,
43360.555,39860,52000,273.0,7.1,1827.49,1169916.805,826788.738,GW,,,433.60555,1948.0,1335.0,,,
43372.802,39870,52000,273.0,7.1,1824.682,1169906.368,826794.485,GW,,,433.72802,1948.0,1330.0,,,
43385.032,39880,52000,273.0,7.1,1821.325,1169896.463,826800.797,GW,,,433.85032,1948.0,1326.0,,,
43397.29,39890,52000,273.0,7.1,1815.741,1169887.048,826806.244,GW,,,433.9729,1948.0,1321.0,,,
43409.586,39900,52000,273.0,7.1,1813.644,1169875.939,826810.319,GW,,,434.09586,1948.0,1317.0,,,
43420.488,39910,52000,273.0,7.1,1817.32,1169866.146,826810.637,GW,,,434.20488,1948.0,1313.0,,,
43432.766,39920,52000,273.0,7.1,1822.24,1169857.301,826804.14,GW,,,434.32766000000004,1948.0,1309.0,,,
43438.768,39930,52000,273.0,7.1,1823.729,1169853.343,826799.896,GW,,,434.38768,1948.0,1307.0,,,
43446.885,39940,52000,273.0,7.1,1825.978,1169848.11,826794.133,GW,,,434.46885000000003,1948.0,1304.0,,,
43459.075,39950,52000,273.0,7.1,1829.12,1169841.03,826784.811,GW,,,434.59074999999996,1948.0,1299.0,,,
43471.294,39960,52000,273.0,7.1,1830.762,1169835.405,826774.118,GW,,,434.71294,1948.0,1295.0,,,
43479.922,39970,52000,273.0,7.1,1831.905,1169831.249,826766.667,GW,,,434.79922,1948.0,1292.0,,,
43486.569,39980,52000,273.0,7.1,1833.354,1169827.82,826761.176,GW,,,434.86569000000003,1948.0,1290.0,,,
43490.907,39990,52000,273.0,7.1,1834.623,1169825.488,826757.756,GW,,,434.90907,1948.0,1288.0,,,
43497.114,40000,52000,273.0,7.1,1836.699,1169822.189,826752.943,GW,,,434.97114,1948.0,1286.0,,,
43509.358,40010,52000,273.0,7.1,1841.335,1169816.07,826743.437,GW,,,435.09358,1948.0,1282.0,,,
43521.071,40020,52000,273.0,7.1,1845.724,1169810.354,826734.233,GW,,,435.21071000000006,1948.0,1277.0,,,
43533.299,40030,52000,273.0,7.1,1850.626,1169804.434,826724.754,GW,,,435.33299,1948.0,1273.0,,,
43545.014,40040,52000,273.0,7.1,1855.234,1169798.69,826715.675,GW,,,435.45014000000003,1948.0,1272.0,,,
43556.849,40050,52000,273.0,7.1,1859.982,1169792.418,826706.877,GW,,,435.56849,1948.0,1271.0,,,
43568.548,40060,52000,273.0,7.1,1864.276,1169785.522,826698.492,GW,,,435.68548000000004,1948.0,1269.0,,,
43580.798,40070,52000,273.0,7.1,1868.808,1169777.821,826690.172,GW,,,435.80798000000004,1948.0,1267.0,,,
43592.797,40080,52000,273.0,7.1,1874.089,1169769.863,826682.958,GW,,,435.92796999999996,1948.0,1266.0,,,
43604.494,40090,52000,273.0,7.1,1879.75,1169762.341,826676.061,GW,,,436.04494,1948.0,1264.0,,,
43616.746,40100,52000,273.0,7.1,1886.116,1169754.633,826669.025,GW,,,436.16746,1948.0,1262.0,,,
43628.46,40110,52000,273.0,7.1,1892.118,1169747.169,826662.329,GW,,,436.2846,1948.0,1261.0,,,
43639.983,40120,52000,273.0,7.1,1897.962,1169739.762,826655.757,GW,,,436.39983,1948.0,1259.0,,,
43651.695,40130,52000,273.0,7.1,1903.657,1169731.645,826649.687,GW,,,436.51695,1948.0,1258.0,,,
43663.402,40140,52000,273.0,7.1,1908.038,1169721.638,826645.615,GW,,,436.63402,1948.0,1256.0,,,
43675.672,40150,52000,273.0,7.1,1910.933,1169710.222,826642.255,GW,,,436.75672,1948.0,1254.0,,,
43687.955,40160,52000,273.0,7.1,1912.77,1169698.511,826639.163,GW,,,436.87955,1948.0,1253.0,,,
43700.215,40170,52000,273.0,7.1,1913.852,1169686.679,826636.203,GW,,,437.00215,1948.0,1251.0,,,
43711.907,40180,52000,273.0,7.1,1914.673,1169675.449,826633.113,GW,,,437.11906999999997,1948.0,1249.0,,,
43723.899,40190,52000,273.0,7.1,1914.72,1169664.071,826629.368,GW,,,437.23899,1948.0,1248.0,,,
43735.884,40200,52000,273.0,7.1,1914.661,1169652.859,826625.168,GW,,,437.35884,1948.0,1246.0,,,
43747.608,40210,52000,273.0,7.1,1914.866,1169642.163,826620.41,GW,,,437.47608,1948.0,1244.0,,,
43759.881,40220,52000,273.0,7.1,1916.109,1169631.16,826615.182,GW,,,437.59881,1948.0,1243.0,,,
43772.13,40230,52000,273.0,7.1,1918.612,1169620.4,826609.937,GW,,,437.7213,1948.0,1241.0,,,
43783.122,40240,52000,273.0,7.1,1921.08,1169610.777,826605.275,GW,,,437.83122000000003,1948.0,1239.0,,,
43795.385,40250,52000,273.0,7.1,1923.87,1169599.995,826600.189,GW,,,437.95385000000005,1948.0,1238.0,,,
43807.638,40260,52000,273.0,7.1,1926.158,1169589.055,826595.211,GW,,,438.07638,1948.0,1236.0,,,
43819.869,40270,52000,273.0,7.1,1928.168,1169578.237,826589.913,GW,,,438.19869,1948.0,1234.0,,,
43832.132,40280,52000,273.0,7.1,1929.401,1169569.022,826582.053,GW,,,438.32131999999996,1948.0,1233.0,,,
43839.362,40290,52000,273.0,7.1,1929.598,1169563.81,826577.059,GW,,,438.39362,1948.0,1232.0,,,
43850.295,40300,52000,273.0,7.1,1929.609,1169555.869,826569.561,GW,,,438.50295,1948.0,1230.0,,,
43862.295,40310,52000,273.0,7.1,1930.084,1169547.059,826561.449,GW,,,438.62295,1948.0,1228.0,,,
43874.519,40320,52000,273.0,7.1,1930.499,1169537.44,826553.99,GW,,,438.74519,1948.0,1227.0,,,
43886.77,40330,52000,273.0,7.1,1932.112,1169527.235,826547.446,GW,,,438.86769999999996,1948.0,1225.0,,,
43898.67,40340,52000,273.0,7.1,1934.188,1169517.374,826541.153,GW,,,438.9867,1948.0,1223.0,,,
43910.929,40350,52000,273.0,7.1,1936.354,1169507.218,826534.667,GW,,,439.10929,1948.0,1222.0,,,
43916.902,40360,52000,273.0,7.1,1937.538,1169502.292,826531.525,GW,,,439.16902000000005,1948.0,1221.0,,,
43929.166,40370,52000,273.0,7.1,1940.23,1169492.45,826524.768,GW,,,439.29166,1948.0,1219.0,,,
43941.312,40380,52000,273.0,7.1,1942.553,1169483.046,826517.473,GW,,,439.41312,1948.0,1218.0,,,
43952.854,40390,52000,273.0,7.1,1944.616,1169473.457,826511.489,GW,,,439.52854,1948.0,1221.0,,,
43965.129,40400,52000,273.0,7.1,1946.515,1169462.552,826506.223,GW,,,439.65129,1948.0,1225.0,,,
43976.821,40410,52000,273.0,7.1,1947.563,1169451.416,826503.354,GW,,,439.76821,1948.0,1229.0,,,
43988.809,40420,52000,273.0,7.1,1948.625,1169439.961,826506.091,GW,,,439.88809000000003,1948.0,1232.0,,,
44001.039,40430,52000,273.0,7.1,1950.037,1169428.4,826509.624,GW,,,440.01039,1948.0,1236.0,,,
44012.768,40440,52000,273.0,7.1,1950.633,1169416.767,826510.61,GW,,,440.12767999999994,1948.0,1239.0,,,
44025.004,40450,52000,273.0,7.1,1951.374,1169404.569,826510.531,GW,,,440.25004,1948.0,1243.0,,,
44037.223,40460,52000,273.0,7.1,1952.336,1169392.418,826510.945,GW,,,440.37223,1948.0,1247.0,,,
44049.447,40470,52000,273.0,7.1,1953.937,1169380.346,826511.193,GW,,,440.49447,1948.0,1250.0,,,
44061.655,40480,52000,273.0,7.1,1956.252,1169368.657,826508.936,GW,,,440.61654999999996,1948.0,1254.0,,,
44072.689,40490,52000,273.0,7.1,1958.332,1169358.151,826506.639,GW,,,440.72688999999997,1948.0,1257.0,,,
44083.715,40500,52000,273.0,7.1,1960.402,1169347.346,826506.264,GW,,,440.83714999999995,1948.0,1261.0,,,
44095.118,40510,52000,273.0,7.1,1962.296,1169336.323,826504.367,GW,,,440.95118,1948.0,1264.0,,,
44106.816,40520,52000,273.0,7.1,1963.571,1169325.562,826500.102,GW,,,441.06816,1948.0,1268.0,,,
44119.07,40530,52000,273.0,7.1,1964.6,1169313.862,826498.055,GW,,,441.1907,1948.0,1271.0,,,
44131.303,40540,52000,273.0,7.1,1962.49,1169301.944,826499.235,GW,,,441.31303,1948.0,1275.0,,,
44143.554,40550,52000,273.0,7.1,1960.349,1169289.978,826500.5,GW,,,441.43553999999995,1948.0,1279.0,,,
44146.452,40560,52000,273.0,7.1,1960.093,1169287.118,826500.812,GW,,,441.46452,1948.0,1279.0,,,
44158.691,40570,52000,273.0,7.1,1959.318,1169274.989,826501.868,GW,,,441.58691,1948.0,1283.0,,,
44170.949,40580,52000,273.0,7.1,1958.429,1169262.818,826502.521,GW,,,441.70949,1948.0,1287.0,,,
44183.168,40590,52000,273.0,7.1,1957.175,1169250.703,826502.651,GW,,,441.83168,1948.0,1290.0,,,
44195.389,40600,52000,273.0,7.1,1955.782,1169238.632,826503.227,GW,,,441.95389,1948.0,1294.0,,,
44207.598,40610,52000,273.0,7.1,1954.044,1169226.691,826504.861,GW,,,442.07597999999996,1948.0,1298.0,,,
44219.505,40620,52000,273.0,7.1,1952.798,1169215.004,826506.543,GW,,,442.19505,1948.0,1301.0,,,
44231.795,40630,52000,273.0,7.1,1949.62,1169204.131,826510.868,GW,,,442.31795,1948.0,1305.0,,,
44238.594,40640,52000,273.0,7.1,1946.893,1169198.722,826513.94,GW,,,442.38593999999995,1948.0,1307.0,,,
44243.466,40650,52000,273.0,7.1,1944.831,1169194.879,826516.106,GW,,,442.43466,1948.0,1309.0,,,
44255.703,40660,52000,273.0,7.1,1939.705,1169185.223,826521.583,GW,,,442.55703,1948.0,1312.0,,,
44267.94,40670,52000,273.0,7.1,1934.359,1169175.803,826527.229,GW,,,442.67940000000004,1948.0,1316.0,,,
44275.238,40680,52000,273.0,7.1,1930.674,1169170.58,826530.75,GW,,,442.75237999999996,1948.0,1318.0,,,
44287.138,40690,52000,273.0,7.1,1925.269,1169162.022,826536.979,GW,,,442.87138,1948.0,1322.0,,,
44299.382,40700,52000,273.0,7.1,1920.602,1169152.755,826543.421,GW,,,442.99381999999997,1948.0,1321.0,,,
44311.612,40710,52000,273.0,7.1,1916.286,1169142.076,826547.265,GW,,,443.11612,1948.0,1317.0,,,
44323.872,40720,52000,273.0,7.1,1912.435,1169130.53,826548.225,GW,,,443.23872000000006,1948.0,1313.0,,,
44336.127,40730,52000,273.0,7.1,1908.573,1169118.921,826548.456,GW,,,443.36127,1948.0,1310.0,,,
44348.359,40740,52000,273.0,7.1,1904.523,1169107.419,826549.049,GW,,,443.48359,1948.0,1306.0,,,
44359.436,40750,52000,273.0,7.1,1900.819,1169097.332,826551.527,GW,,,443.59436,1948.0,1303.0,,,
44370.606,40760,52000,273.0,7.1,1897.313,1169087.291,826554.889,GW,,,443.70606,1948.0,1299.0,,,
44382.851,40770,52000,273.0,7.1,1893.495,1169076.355,826558.802,GW,,,443.82851000000005,1948.0,1295.0,,,
44395.111,40780,52000,273.0,7.1,1889.084,1169065.655,826562.762,GW,,,443.95110999999997,1948.0,1292.0,,,
44407.353,40790,52000,273.0,7.1,1883.989,1169055.335,826566.907,GW,,,444.07353,1948.0,1288.0,,,
44419.561,40800,52000,273.0,7.1,1878.469,1169044.68,826568.396,GW,,,444.19561,1948.0,1284.0,,,
44431.595,40810,52000,273.0,7.1,1872.264,1169034.556,826566.665,GW,,,444.31595,1948.0,1281.0,,,
44441.722,40820,52000,273.0,7.1,1867.876,1169025.794,826564.276,GW,,,444.41722000000004,1948.0,1278.0,,,
44452.58,40830,52000,273.0,7.1,1865.506,1169015.712,826561.278,GW,,,444.5258,1948.0,1274.0,,,
44454.082,40840,52000,273.0,7.1,1865.37,1169014.288,826560.834,GW,,,444.54082,1948.0,1274.0,,,
44455.67,40850,52000,273.0,7.1,1865.22,1169012.786,826560.36,GW,,,444.5567,1948.0,1273.0,,,
44467.679,40860,52000,273.0,7.1,1863.868,1169001.197,826558.079,GW,,,444.67679,1948.0,1270.0,,,
44472.133,40870,52000,273.0,7.1,1863.323,1168996.792,826557.905,GW,,,444.72133,1948.0,1268.0,,,
44484.366,40880,52000,273.0,7.1,1865.239,1168985.196,826557.478,GW,,,444.84366,1948.0,1265.0,,,
44486.513,40890,52000,273.0,7.1,1866.337,1168983.363,826557.44,GW,,,444.86512999999997,1948.0,1264.0,,,
44498.718,40900,52000,273.0,7.1,1872.25,1168972.784,826557.24,GW,,,444.98718,1948.0,1260.0,,,
44510.586,40910,52000,273.0,7.1,1876.588,1168961.803,826556.875,GW,,,445.10586,1948.0,1257.0,,,
44522.738,40920,52000,273.0,7.1,1880.759,1168950.454,826556.528,GW,,,445.22738,1948.0,1253.0,,,
44533.499,40930,52000,273.0,7.1,1884.447,1168940.403,826556.269,GW,,,445.33499000000006,1948.0,1250.0,,,
44545.421,40940,52000,273.0,7.1,1889.848,1168929.882,826556.05,GW,,,445.45421000000005,1948.0,1246.0,,,
44554.448,40950,52000,273.0,7.1,1894.448,1168922.175,826555.733,GW,,,445.54447999999996,1948.0,1243.0,,,
44566.679,40960,52000,273.0,7.1,1901.463,1168912.264,826555.363,GW,,,445.66679,1948.0,1240.0,,,
44578.894,40970,52000,273.0,7.1,1908.825,1168902.655,826554.337,GW,,,445.78894,1948.0,1236.0,,,
44591.103,40980,52000,273.0,7.1,1916.205,1168893.15,826552.711,GW,,,445.91103000000004,1948.0,1232.0,,,
44603.349,40990,52000,273.0,7.1,1923.509,1168883.632,826550.6,GW,,,446.03349000000003,1948.0,1229.0,,,
44615.599,41000,52000,273.0,7.1,1930.537,1168873.899,826548.477,GW,,,446.15599000000003,1948.0,1225.0,,,
44627.237,41010,52000,273.0,7.1,1935.946,1168863.899,826546.456,GW,,,446.27237,1948.0,1221.0,,,
44639.501,41020,52000,273.0,7.1,1939.049,1168852.309,826544.523,GW,,,446.39500999999996,1948.0,1218.0,,,
44644.835,41030,52000,273.0,7.1,1939.548,1168847.077,826543.735,GW,,,446.44835,1948.0,1216.0,,,
44657.068,41040,52000,273.0,7.1,1940.231,1168835.031,826541.997,GW,,,446.57068,1948.0,1212.0,,,
44668.925,41050,52000,273.0,7.1,1940.727,1168825.103,826536.228,GW,,,446.68925,1948.0,1209.0,,,
44672.582,41060,52000,273.0,7.1,1940.843,1168822.43,826533.756,GW,,,446.72582,1948.0,1208.0,,,
44684.566,41070,52000,273.0,7.1,1941.637,1168813.485,826525.889,GW,,,446.84566,1948.0,1204.0,,,
44696.793,41080,52000,273.0,7.1,1942.928,1168804.338,826517.948,GW,,,446.96792999999997,1948.0,1200.0,,,
44709.032,41090,52000,273.0,7.1,1943.788,1168795.125,826510.007,GW,,,447.09032,1948.0,1198.0,,,
44720.727,41100,52000,273.0,7.1,1944.865,1168786.389,826502.372,GW,,,447.20727,1948.0,1201.0,,,
44732.587,41110,52000,273.0,7.1,1946.483,1168777.492,826494.785,GW,,,447.32587,1948.0,1205.0,,,
44744.811,41120,52000,273.0,7.1,1949.568,1168768.64,826487.044,GW,,,447.44811000000004,1948.0,1208.0,,,
44756.339,41130,52000,273.0,7.1,1953.131,1168760.573,826479.706,GW,,,447.56339,1948.0,1211.0,,,
44767.424,41140,52000,273.0,7.1,1956.92,1168753.133,826472.491,GW,,,447.67424,1948.0,1215.0,,,
44779.306,41150,52000,273.0,7.1,1960.975,1168745.057,826464.86,GW,,,447.79305999999997,1948.0,1218.0,,,
44791.564,41160,52000,273.0,7.1,1964.416,1168736.011,826457.461,GW,,,447.91564,1948.0,1222.0,,,
44803.841,41170,52000,273.0,7.1,1966.534,1168724.854,826453.861,GW,,,448.03841,1948.0,1225.0,,,
44805.661,41180,52000,273.0,7.1,1966.71,1168723.051,826453.885,GW,,,448.05661,1948.0,1226.0,,,
44817.891,41190,52000,273.0,7.1,1968.14,1168710.953,826454.121,GW,,,448.17891000000003,1948.0,1229.0,,,
44829.965,41200,52000,273.0,7.1,1969.939,1168699.07,826454.476,GW,,,448.29965,1948.0,1233.0,,,
44842.207,41210,52000,273.0,7.1,1972.183,1168687.095,826454.901,GW,,,448.42207,1948.0,1236.0,,,
44854.434,41220,52000,273.0,7.1,1974.8,1168675.213,826455.375,GW,,,448.54434000000003,1948.0,1240.0,,,
44866.665,41230,52000,273.0,7.1,1977.383,1168663.317,826455.804,GW,,,448.66665,1948.0,1243.0,,,
44870.653,41240,52000,273.0,7.1,1978.065,1168659.406,826455.925,GW,,,448.70653,1948.0,1244.0,,,
44879.154,41250,52000,273.0,7.1,1979.392,1168651.047,826455.871,GW,,,448.79154,1948.0,1247.0,,,
44891.441,41260,52000,273.0,7.1,1980.759,1168638.954,826455.054,GW,,,448.91441,1948.0,1250.0,,,
44903.295,41270,52000,273.0,7.1,1978.749,1168627.469,826453.554,GW,,,449.03294999999997,1948.0,1250.0,,,
44911.401,41280,52000,273.0,7.1,1976.343,1168619.825,826452.422,GW,,,449.11401,1948.0,1250.0,,,
44923.291,41290,52000,273.0,7.1,1973.13,1168608.506,826450.877,GW,,,449.23290999999995,1948.0,1250.0,,,
44934.172,41300,52000,273.0,7.1,1970.26,1168598.088,826449.79,GW,,,449.34172,1948.0,1250.0,,,
44938.269,41310,52000,273.0,7.1,1969.076,1168594.186,826449.455,GW,,,449.38269,1948.0,1250.0,,,
44949.136,41320,52000,273.0,7.1,1966.111,1168583.862,826448.08,GW,,,449.49136,1948.0,1250.0,,,
44960.537,41330,52000,273.0,7.1,1962.975,1168574.158,826443.214,GW,,,449.60537,1948.0,1250.0,,,
44968.333,41340,52000,273.0,7.1,1961.332,1168569.152,826437.552,GW,,,449.68333,1948.0,1250.0,,,
44980.235,41350,52000,273.0,7.1,1959.32,1168564.526,826426.878,GW,,,449.80235,1948.0,1250.0,,,
44992.135,41360,52000,273.0,7.1,1957.467,1168561.607,826415.529,GW,,,449.92135,1948.0,1250.0,,,
45003.27,41370,52000,273.0,7.1,1954.948,1168558.907,826405.054,GW,,,450.0327,1948.0,1250.0,,,
45011.892,41380,52000,273.0,7.1,1952.317,1168556.209,826397.329,GW,,,450.11892,1948.0,1250.0,,,
45024.101,41390,52000,273.0,7.1,1948.185,1168550.452,826387.442,GW,,,450.24101,1948.0,1250.0,,,
45035.822,41400,52000,273.0,7.1,1944.258,1168542.966,826379.403,GW,,,450.35822,1948.0,1250.0,,,
45038.404,41410,52000,273.0,7.1,1943.396,1168541.139,826377.803,GW,,,450.38404,1948.0,1250.0,,,
45044.192,41420,52000,273.0,7.1,1941.428,1168537.071,826374.198,GW,,,450.44192000000004,1948.0,1250.0,,,
45056.411,41430,52000,273.0,7.1,1935.535,1168529.261,826366.948,GW,,,450.56411,1948.0,1250.0,,,
45061.432,41440,52000,273.0,7.1,1932.938,1168526.13,826364.003,GW,,,450.61432,1948.0,1250.0,,,
45073.735,41450,52000,273.0,7.1,1929.991,1168517.488,826356.069,GW,,,450.73735,1948.0,1250.0,,,
45080.369,41460,52000,273.0,7.1,1929.977,1168512.607,826351.61,GW,,,450.80368999999996,1948.0,1250.0,,,
45081.769,41470,52000,273.0,7.1,1929.997,1168511.581,826350.665,GW,,,450.81769,1948.0,1250.0,,,
45093.119,41480,52000,273.0,7.1,1933.706,1168504.015,826343.539,GW,,,450.93119,1948.0,1250.0,,,
45095.151,41490,52000,273.0,7.1,1934.893,1168502.825,826342.415,GW,,,450.95151,1948.0,1250.0,,,
45107.213,41500,52000,273.0,7.1,1940.125,1168495.024,826335.114,GW,,,451.07213,1948.0,1250.0,,,
45118.695,41510,52000,273.0,7.1,1944.346,1168487.117,826328.194,GW,,,451.18695,1948.0,1250.0,,,
45130.903,41520,52000,273.0,7.1,1951.375,1168479.379,826322.009,GW,,,451.30903,1948.0,1249.0,,,
45143.176,41530,52000,273.0,7.1,1958.303,1168471.444,826315.826,GW,,,451.43176,1948.0,1249.0,,,
45154.857,41540,52000,273.0,7.1,1964.447,1168463.68,826309.743,GW,,,451.54857000000004,1948.0,1249.0,,,
45167.066,41550,52000,273.0,7.1,1970.552,1168455.541,826303.105,GW,,,451.67066,1948.0,1240.0,,,
45179.007,41560,52000,273.0,7.1,1976.159,1168447.74,826296.154,GW,,,451.79006999999996,1948.0,1229.0,,,
45188.916,41570,52000,273.0,7.1,1980.119,1168442.01,826289.235,GW,,,451.88915999999995,1948.0,1220.0,,,
45201.171,41580,52000,273.0,7.1,1985.116,1168436.331,826279.666,GW,,,452.01171,1948.0,1209.0,,,
45208.645,41590,52000,273.0,7.1,1988.112,1168432.783,826273.854,GW,,,452.08644999999996,1948.0,1202.0,,,
45220.898,41600,52000,273.0,7.1,1991.011,1168427.018,826263.6,GW,,,452.20898,1948.0,1191.0,,,
45233.17,41610,52000,273.0,7.1,1993.529,1168421.625,826252.966,GW,,,452.33169999999996,1948.0,1180.0,,,
45237.358,41620,52000,273.0,7.1,1994.8,1168419.856,826249.41,GW,,,452.37358,1948.0,1176.0,,,
45249.579,41630,52000,273.0,7.1,1998.998,1168415.609,826238.878,GW,,,452.49579,1948.0,1165.0,,,
45260.76,41640,52000,273.0,7.1,2003.521,1168413.584,826228.916,GW,,,452.60760000000005,1948.0,1154.0,,,
45273.027,41650,52000,273.0,7.1,2008.357,1168410.717,826218.095,GW,,,452.73027,1948.0,1143.0,,,
45285.269,41660,52000,273.0,7.1,2011.988,1168406.261,826207.371,GW,,,452.85269,1948.0,1132.0,,,
45297.518,41670,52000,273.0,7.1,2014.713,1168399.956,826197.327,GW,,,452.97517999999997,1948.0,1121.0,,,
45309.406,41680,52000,273.0,7.1,2017.451,1168392.993,826188.154,GW,,,453.09406,1948.0,1110.0,,,
45320.967,41690,52000,273.0,7.1,2020.368,1168386.298,826179.257,GW,,,453.20966999999996,1948.0,1099.0,,,
45332.361,41700,52000,273.0,7.1,2023.685,1168379.61,826170.718,GW,,,453.32361,1948.0,1089.0,,,
45344.576,41710,52000,273.0,7.1,2028.253,1168372.556,826161.942,GW,,,453.44576,1948.0,1078.0,,,
45356.79,41720,52000,273.0,7.1,2033.274,1168365.708,826153.242,GW,,,453.5679,1948.0,1070.0,,,
45368.905,41730,52000,273.0,7.1,2037.485,1168358.784,826144.317,GW,,,453.68905,1948.0,1070.0,,,
45380.055,41740,52000,273.0,7.1,2042.255,1168352.408,826136.616,GW,,,453.80055,1948.0,1069.0,,,
45391.781,41750,52000,273.0,7.1,2048.787,1168346.124,826129.277,GW,,,453.91781000000003,1948.0,1069.0,,,
45403.578,41760,52000,273.0,7.1,2054.727,1168340.483,826120.914,GW,,,454.03578,1948.0,1069.0,,,
45415.054,41770,52000,273.0,7.1,2059.902,1168335.801,826111.875,GW,,,454.15054,1948.0,1069.0,,,
45427.283,41780,52000,273.0,7.1,2065.158,1168331.007,826102.0,GW,,,454.27283000000006,1948.0,1069.0,,,
45439.216,41790,52000,273.0,7.1,2070.406,1168326.493,826092.351,GW,,,454.39216,1948.0,1068.0,,,
45451.446,41800,52000,273.0,7.1,2075.845,1168321.874,826082.49,GW,,,454.51446000000004,1948.0,1067.0,,,
45461.332,41810,52000,273.0,7.1,2080.412,1168318.179,826074.597,GW,,,454.61332000000004,1948.0,1066.0,,,
45472.35,41820,52000,273.0,7.1,2085.724,1168314.121,826065.906,GW,,,454.7235,1948.0,1066.0,,,
45483.341,41830,52000,273.0,7.1,2090.351,1168309.117,826057.39,GW,,,454.83341,1948.0,1065.0,,,
45492.47,41840,52000,273.0,7.1,2093.285,1168303.895,826050.564,GW,,,454.92470000000003,1948.0,1064.0,,,
45504.226,41850,52000,273.0,7.1,2096.309,1168295.024,826043.79,GW,,,455.04226,1948.0,1063.0,,,
45516.466,41860,52000,273.0,7.1,2098.341,1168283.328,826042.632,GW,,,455.16466,1948.0,1062.0,,,
45528.713,41870,52000,273.0,7.1,2099.312,1168271.571,826045.642,GW,,,455.28713000000005,1948.0,1061.0,,,
45537.857,41880,52000,273.0,7.1,2099.912,1168263.033,826048.765,GW,,,455.37857,1948.0,1064.0,,,
45550.101,41890,52000,273.0,7.1,2100.039,1168251.955,826053.836,GW,,,455.50101,1948.0,1068.0,,,
45556.295,41900,52000,273.0,7.1,2099.816,1168246.197,826056.035,GW,,,455.56295,1948.0,1066.0,,,
45561.923,41910,52000,273.0,7.1,2099.085,1168240.795,826057.289,GW,,,455.61923,1948.0,1064.0,,,
45574.136,41920,52000,273.0,7.1,2096.688,1168228.976,826058.972,GW,,,455.74136,1948.0,1060.0,,,
45586.385,41930,52000,273.0,7.1,2096.113,1168217.024,826061.272,GW,,,455.86385,1948.0,1055.0,,,
45598.61,41940,52000,273.0,7.1,2096.941,1168205.106,826063.648,GW,,,455.9861,1948.0,1051.0,,,
45610.867,41950,52000,273.0,7.1,2097.894,1168193.162,826066.008,GW,,,456.10866999999996,1948.0,1046.0,,,
45621.659,41960,52000,273.0,7.1,2098.329,1168182.607,826068.003,GW,,,456.21659,1948.0,1042.0,,,
45633.911,41970,52000,273.0,7.1,2097.961,1168170.468,826068.621,GW,,,456.33911,1948.0,1038.0,,,
45646.118,41980,52000,273.0,7.1,2096.908,1168158.915,826065.377,GW,,,456.46118,1948.0,1034.0,,,
45658.371,41990,52000,273.0,7.1,2096.887,1168148.884,826058.51,GW,,,456.58371,1948.0,1029.0,,,
45670.592,42000,52000,273.0,7.1,2098.532,1168140.009,826050.356,GW,,,456.70592,1948.0,1025.0,,,
45682.84,42010,52000,273.0,7.1,2101.179,1168131.254,826042.29,GW,,,456.8284,1948.0,1020.0,,,
45695.089,42020,52000,273.0,7.1,2103.989,1168122.513,826034.26,GW,,,456.95089,1948.0,1016.0,,,
45706.956,42030,52000,273.0,7.1,2106.259,1168114.111,826026.282,GW,,,457.06955999999997,1948.0,1012.0,,,
45714.708,42040,52000,273.0,11.1,2107.087,1168108.655,826020.884,GW,,,457.14707999999996,3045.0,1009.0,,,
45715.634,42050,52000,273.0,11.1,2107.101,1168108.003,826020.232,GW,,,457.15634,3045.0,1009.0,,,
